"date" "usdvnd" "eurusd" "usdcny" "usdjpy" "usdkrw" "usdsgd" "usdtwd" "usdthb"
2014-04-30 21065 1.386555 6.2599 102.219 1033.35 1.2536 30.208 32.355
2014-05-01 21065 1.38664 6.2595 102.332 1033 1.25335 30.222 32.37
2014-05-04 21070 1.38726 6.2596 102.2465 1030.32 1.251085 30.182 32.39
2014-05-05 21075 1.38755 6.2457 102.14 1029.9 1.2504 30.142 32.35
2014-05-06 21080 1.39265 6.226 101.72 1030 1.24767 30.132 32.35
2014-05-07 21075 1.39117 6.2344 101.858 1022.9 1.2494 30.175 32.39
2014-05-08 21088 1.38375 6.2282 101.6565 1022.37 1.2475 30.063 32.49
2014-05-11 21085 1.37579 6.2277 101.871 1024.4 1.2483 30.183 32.625
2014-05-12 21080 1.375835 6.2378 102.1495 1024.6 1.2505 30.25 32.615
2014-05-13 21080 1.37041 6.229 102.266 1022.55 1.2518 30.25 32.605
2014-05-14 21090 1.371425 6.2292 101.844 1027.7 1.2506 30.185 32.415
2014-05-15 21105 1.37105 6.2309 101.5815 1025 1.25235 30.22 32.505
2014-05-18 21145 1.36975 6.2337 101.5035 1023.9 1.251 30.172 32.49
2014-05-19 21103 1.37091 6.2385 101.477 1022.39 1.250635 30.15 32.485
2014-05-20 21135 1.36985 6.238 101.3075 1025.5 1.2527 30.216 32.545
2014-05-21 21135 1.36859 6.234 101.433 1027 1.251 30.23 32.47
2014-05-22 21103 1.365595 6.2353 101.729 1024.74 1.2513 30.149 32.59
2014-05-25 21130 1.36247 6.2368 101.9645 1024.9 1.252915 30.13 32.54
2014-05-26 21125 1.364415 6.2423 101.941 1024.18 1.25325 30.112 32.58
2014-05-27 21125 1.3635 6.25 102.022 1024.46 1.25655 30.147 32.625
2014-05-28 21144 1.35937 6.243 101.831 1022.59 1.25575 30.113 32.695
2014-05-29 21145 1.36024 6.238 101.7495 1020.1 1.254495 29.986 32.795
2014-06-01 21140 1.3634 6.2475 101.825 1020.8 1.25385 30.057 32.85
2014-06-02 21165 1.35981 6.2475 102.385 1024.65 1.2568 30.095 32.85
2014-06-03 21204 1.363 6.2548 102.535 1024.9 1.2567 30.075 32.605
2014-06-04 21195 1.3601 6.2502 102.715 1026.4 1.25795 30.07 32.665
2014-06-05 21185 1.36633 6.2566 102.405 1019.65 1.2521 30.01 32.635
2014-06-08 21165 1.36452 6.2503 102.569 1020 1.25221 30.03 32.49
2014-06-09 21195 1.359265 6.2402 102.485 1016.5 1.250375 30.05 32.45
2014-06-10 21188 1.353985 6.2326 102.295 1017.12 1.2497 30.006 32.475
2014-06-11 21200 1.35358 6.2282 102.0055 1016.05 1.250305 30.07 32.465
2014-06-12 21193 1.355 6.2199 101.75 1018.27 1.24807 29.996 32.45
2014-06-15 21205 1.35387 6.2095 101.996 1019.16 1.25075 30.014 32.38
2014-06-16 21195 1.3572 6.2255 101.815 1020 1.25085 30.042 32.365
2014-06-17 21205 1.3547 6.2264 102.165 1022.2 1.2537 30.09 32.505
2014-06-18 21190 1.359 6.231 101.9305 1022.35 1.24865 30.046 32.44
2014-06-19 21302 1.36075 6.2292 101.9475 1019.49 1.24965 30.003 32.475
2014-06-22 21285 1.35921 6.2245 102.0715 1020.9 1.24945 30.06 32.465
2014-06-23 21310 1.36035 6.2255 101.916 1018.5 1.24866 30.042 32.445
2014-06-24 21285 1.3604 6.2325 101.955 1018.5 1.2491 29.992 32.45
2014-06-25 21305 1.363 6.2355 101.8385 1019.9 1.24975 30 32.45
2014-06-26 21331 1.36124 6.232 101.675 1016.61 1.24943 29.919 32.48
2014-06-29 21305 1.364395 6.2185 101.445 1013.5 1.24965 29.835 32.46
2014-06-30 21305 1.3694 6.2072 101.307 1012 1.246915 29.915 32.438
2014-07-01 21305 1.36788 6.2 101.545 1011.125 1.2457 29.925 32.39
2014-07-02 21295 1.365725 6.2129 101.7785 1009.6 1.2476 29.922 32.375
2014-07-03 21308 1.360915 6.2124 102.2035 1009.18 1.24718 29.896 32.395
2014-07-06 21295 1.35935 6.2105 102.07 1009.3 1.24576 29.904 32.375
2014-07-07 21275 1.360585 6.204 101.877 1011.5 1.2466 29.955 32.415
2014-07-08 21270 1.36116 6.20735 101.561 1012.61 1.243175 29.92 32.38
2014-07-09 21250 1.3641 6.1999 101.625 1012.3 1.242165 29.925 32.19
2014-07-10 21216 1.360745 6.2081 101.3425 1014.68 1.24125 29.949 32.19
2014-07-13 21175 1.360685 6.2041 101.3505 1019.3 1.2411 29.99 32.145
2014-07-14 21165 1.361985 6.2063 101.5345 1019.4 1.2413 29.99 32.135
2014-07-15 21175 1.35685 6.208 101.675 1027.25 1.2436 30.035 32.145
2014-07-16 21175 1.3527 6.204 101.665 1032.35 1.2425 30.02 32.11
2014-07-17 21175 1.3527 6.2038 101.175 1029.4 1.2438 30.072 32.19
2014-07-20 21190 1.353035 6.208 101.343 1029.5 1.24116 30.022 32.155
2014-07-21 21195 1.35235 6.2093 101.4175 1027.15 1.23955 30.02 31.91
2014-07-22 21201 1.3467 6.203 101.465 1024.55 1.2401 30.022 31.77
2014-07-23 21208 1.3464 6.1985 101.535 1024.5 1.237045 29.958 31.785
2014-07-24 21213 1.346415 6.1955 101.805 1030.18 1.2413 29.965 31.845
2014-07-27 21205 1.342945 6.1918 101.7935 1026.2 1.2415 30.011 31.845
2014-07-28 21209 1.343955 6.1878 101.8445 1026.24 1.2417 29.976 31.81
2014-07-29 21220 1.341 6.1811 102.105 1026.46 1.2429 29.968 31.84
2014-07-30 21225 1.3396 6.1717 102.805 1024.55 1.24407 30.01 31.955
2014-07-31 21235 1.33885 6.1742 102.785 1028.25 1.24741 30.085 32.19
2014-08-03 21225 1.34285 6.1798 102.564 1037.3 1.24719 30.05 32.135
2014-08-04 21205 1.342285 6.1785 102.555 1033.4 1.246185 30.038 32.175
2014-08-05 21215 1.3372 6.171 102.615 1028.3 1.2477 30.04 32.215
2014-08-06 21195 1.3382 6.163 102.145 1034 1.24825 30.04 32.18
2014-08-07 21185 1.33612 6.1623 102.104 1037 1.2524 30.063 32.25
2014-08-10 21203 1.3407 6.1554 102.137 1032.78 1.252 30.01 32.13
2014-08-11 21185 1.338425 6.1558 102.2 1030.7 1.2502 30.04 32.085
2014-08-12 21175 1.3368 6.158 102.2595 1027.3 1.2506 30.075 32.115
2014-08-13 21180 1.3363 6.15925 102.405 1029.89 1.249545 30.016 31.95
2014-08-14 21185 1.33645 6.1523 102.455 1021.4 1.246 30.016 31.845
2014-08-17 21179 1.339215 6.1476 102.3845 1019.75 1.24525 29.958 31.885
2014-08-18 21180 1.336195 6.1457 102.59 1017.85 1.24535 30.022 31.83
2014-08-19 21180 1.3318 6.1441 102.905 1018 1.2478 30.043 31.91
2014-08-20 21180 1.32577 6.1463 103.725 1023.51 1.250915 30 32.015
2014-08-21 21180 1.3282 6.1515 103.834 1023 1.24945 30.001 31.98
2014-08-24 21175 1.319 6.1515 104.2395 1018.3 1.25005 30.015 31.94
2014-08-25 21185 1.31916 6.1545 104.043 1019.9 1.2502 30.025 31.98
2014-08-26 21190 1.31911 6.1552 104.077 1016.47 1.24976 29.962 31.93
2014-08-27 21175 1.319205 6.1459 103.865 1014.23 1.2474 29.873 31.9
2014-08-28 21175 1.3185 6.1428 103.715 1015.3 1.249375 29.938 31.955
2014-08-31 21185 1.31269 6.1545 104.155 1019.9 1.249355 30.025 31.95
2014-09-01 21175 1.313115 6.142 104.345 1013.2 1.249755 29.913 31.97
2014-09-02 21175 1.3131 6.1513 105.24 1018.33 1.2538 29.957 32.13
2014-09-03 21190 1.314815 6.1413 104.885 1019.85 1.2517 29.913 32.025
2014-09-04 21175 1.293005 6.1388 105.585 1019 1.25592 29.955 32.1
2014-09-07 21175 1.2952 6.1405 105.1865 1024.7 1.25398 29.983 31.985
2014-09-08 21175 1.28913 6.1405 106.115 1024.5 1.2588 29.965 32.09
2014-09-09 21185 1.294105 6.1367 106.125 1034.6 1.261995 29.995 32.095
2014-09-10 21195 1.29166 6.1304 106.835 1033.78 1.263105 30.004 32.175
2014-09-11 21193 1.292255 6.1303 107.1225 1036.68 1.26377 30.036 32.175
2014-09-14 21175 1.29597 6.1349 107.325 1035.4 1.26468 30.08 32.25
2014-09-15 21188 1.293855 6.1416 107.135 1038.34 1.264245 30.1505 32.275
2014-09-16 21186 1.2958 6.1454 107.145 1034.89 1.2605 30.152 32.205
2014-09-17 21190 1.284895 6.1394 108.535 1040.55 1.26914 30.24 32.31
2014-09-18 21195 1.29204 6.14 108.795 1044.89 1.26767 30.284 32.255
2014-09-21 21185 1.283995 6.1407 108.9475 1042.35 1.26629 30.275 32.22
2014-09-22 21193 1.28503 6.14025 108.7505 1042.14 1.269085 30.288 32.27
2014-09-23 21193 1.2849 6.1373 108.545 1041.9 1.268215 30.235 32.25
2014-09-24 21185 1.277695 6.135 109.325 1040.075 1.267955 30.226 32.23
2014-09-25 21200 1.27552 6.136 108.625 1044.65 1.2696 30.3275 32.295
2014-09-28 21153 1.267545 6.127 109.42 1048.9 1.275655 30.334 32.355
2014-09-29 21225 1.26902 6.1546 109.395 1053.5 1.27442 30.504 32.4
2014-09-30 21210 1.26281 6.1533 109.6645 1056.55 1.27598 30.433 32.43
2014-10-01 21225 1.26215 6.1385 109.005 1063.1 1.272385 30.49 32.42
2014-10-02 21240 1.266825 6.1385 108.5125 1062 1.27219 30.47 32.44
2014-10-05 21195 1.2513 6.1399 109.8175 1072.25 1.281705 30.5 32.645
2014-10-06 21265 1.26436 6.139 108.865 1069.25 1.275935 30.463 32.62
2014-10-07 21265 1.26654 6.139 108.065 1069.8 1.2753 30.425 32.59
2014-10-08 21245 1.27408 6.139 108.135 1068 1.27317 30.405 32.54
2014-10-09 21190 1.268805 6.1379 107.825 1064.93 1.271725 30.4 32.45
2014-10-12 21225 1.26397 6.1313 107.34 1071.95 1.27467 30.445 32.46
2014-10-13 21195 1.272165 6.1255 107.045 1066 1.27118 30.43 32.42
2014-10-14 21210 1.26414 6.1255 107.3195 1065.4 1.276405 30.439 32.49
2014-10-15 21220 1.282045 6.1253 105.995 1061 1.27309 30.409 32.43
2014-10-16 21205 1.28044 6.1235 106.435 1060.9 1.27443 30.435 32.41
2014-10-19 21225 1.27476 6.1325 107.1625 1063.41 1.27435 30.397 32.405
2014-10-20 21245 1.27943 6.1423 106.895 1056.15 1.270275 30.41 32.268
2014-10-21 21231 1.271375 6.1218 107.005 1055.4 1.27177 30.385 32.26
2014-10-22 21225 1.26414 6.1185 107.145 1053.3 1.27318 30.435 32.325
2014-10-23 21245 1.264945 6.1195 108.167 1060.15 1.276285 30.433 32.39
2014-10-26 21225 1.267605 6.1313 108.175 1056.65 1.2757 30.445 32.39
2014-10-27 21265 1.270235 6.1165 107.835 1052.13 1.27473 30.416 32.43
2014-10-28 21245 1.27372 6.1135 108.125 1047.75 1.272705 30.42 32.43
2014-10-29 21250 1.263185 6.111 108.825 1053.75 1.278635 30.4 32.53
2014-10-30 21225 1.26092 6.1145 109.225 1056.4 1.27726 30.423 32.54
2014-11-02 21260 1.25021 6.14905 112.8355 1073.85 1.286935 30.482 32.6
2014-11-03 21275 1.24924 6.118 113.695 1083.15 1.29037 30.505 32.704
2014-11-04 21255 1.255165 6.1155 113.515 1078.35 1.28862 30.525 32.67
2014-11-05 21233 1.247755 6.114 114.645 1090.5 1.2939 30.64 32.79
2014-11-06 21265 1.238035 6.1145 115.175 1092.05 1.295835 30.6 32.83
2014-11-09 21275 1.246035 6.123 114.525 1086.5 1.28857 30.608 32.775
2014-11-10 21190 1.242595 6.1195 114.795 1090.2 1.29075 30.585 32.82
2014-11-11 21275 1.24758 6.14075 115.735 1095.75 1.291765 30.62 32.86
2014-11-12 21275 1.242995 6.1262 115.595 1094.75 1.290835 30.607 32.85
2014-11-13 21295 1.247355 6.1248 115.795 1092.15 1.292545 30.65 32.79
2014-11-16 21295 1.252135 6.1295 116.875 1103.9 1.299115 30.8 32.85
2014-11-17 21318 1.245 6.1247 116.625 1099.13 1.29848 30.706 32.79
2014-11-18 21360 1.25323 6.1213 116.875 1096.75 1.298245 30.775 32.77
2014-11-19 21285 1.25401 6.1195 118.1355 1110.98 1.302465 30.903 32.86
2014-11-20 21300 1.25432 6.1235 118.245 1112.65 1.300575 30.945 32.8
2014-11-23 21350 1.237185 6.1249 117.775 1111.55 1.29901 30.901 32.78
2014-11-24 21290 1.243395 6.1417 118.445 1116.5 1.30341 31.025 32.83
2014-11-25 21375 1.24796 6.136 117.8075 1111.35 1.29959 30.982 32.79
2014-11-26 21385 1.2505 6.139 117.615 1105.23 1.2982 30.915 32.76
2014-11-27 21385 1.24599 6.139 117.875 1101.63 1.300085 30.913 32.77
2014-11-30 21305 1.243675 6.1434 118.855 1110.2 1.307235 31.03 32.88
2014-12-01 21395 1.24702 6.152 118.315 1107.6 1.30597 31.085 32.8
2014-12-02 21375 1.23877 6.141 119.185 1115.55 1.310955 31.119 32.86
2014-12-03 21345 1.23142 6.1503 119.855 1115.95 1.312205 31.175 32.89
2014-12-04 21340 1.23859 6.1546 119.795 1112.095 1.312035 31.114 32.8925
2014-12-07 21335 1.229415 6.1502 121.605 1121.545 1.32214 31.109 32.8925
2014-12-08 21340 1.2315 6.1727 120.635 1112.545 1.318975 31.194 33.08
2014-12-09 21365 1.23882 6.12105 119.3535 1104.795 1.31608 31.1895 32.887
2014-12-10 21365 1.2481 6.17615 117.608 1101.995 1.3092 31.247 32.802
2014-12-11 21365 1.23933 6.12105 119.0105 1103.15 1.313685 31.258 32.8355
2014-12-14 21387.5 1.246405 6.18405 118.1695 1104.495 1.31132 31.81 32.82
2014-12-15 21387.5 1.244035 6.189 117.7685 1098.895 1.311545 31.349 32.97
2014-12-16 21382.5 1.25109 6.18905 116.634 1080.995 1.3029 31.259 32.988
2014-12-17 21387.5 1.23371 6.1975 118.7725 1098.795 1.31232 31.331 32.96
2014-12-18 21387.5 1.22905 6.2129 118.947 1099.495 1.31421 31.433 32.8805
2014-12-21 21375 1.22247 6.2224 119.5275 1099.995 1.31576 31.529 32.87
2014-12-22 21385 1.222325 6.22245 120.1565 1100.295 1.31973 31.578 32.901
2014-12-23 21385 1.217525 6.2263 120.665 1106.645 1.3252 31.76 32.9
2014-12-24 21387.5 1.219145 6.21955 120.398 1104.095 1.323405 31.793 32.886
2014-12-25 21387.5 1.22084 6.2103 120.3865 1102.095 1.323135 31.752 32.88
2014-12-28 21387.5 1.2169 6.22845 120.423 1104.545 1.32413 31.749 32.93
2014-12-29 21387.5 1.215355 6.2215 120.6385 1100.945 1.324265 31.756 32.963
2014-12-30 21392.5 1.216175 6.20145 119.4365 1096.845 1.321505 31.689 32.89
2014-12-31 21387.5 1.21035 6.20615 119.35 1093.945 1.3255 31.658 32.8905
2015-01-01 21387.5 1.20872 6.20395 119.89 1093.445 1.324145 31.658 32.89
2015-01-04 21387.5 1.1946 6.206 120.3985 1107.045 1.33451 31.813 33
2015-01-05 21387.5 1.193775 6.2207 119.424 1109.845 1.334395 32.035 32.9675
2015-01-06 21436.5 1.187235 6.2075 118.6635 1098.895 1.333975 32.01 32.89
2015-01-07 21440 1.185355 6.2127 119.325 1098.595 1.33797 31.991 32.873
2015-01-08 21387.5 1.178895 6.214 119.8145 1095.895 1.337775 31.995 32.8695
2015-01-11 21370 1.1868 6.2049 118.315 1085.495 1.3323 31.916 32.86
2015-01-12 21345 1.1832 6.2048 118.355 1082.445 1.335 31.864 32.8925
2015-01-13 21345 1.17774 6.19455 117.811 1078.495 1.333585 31.86 32.81
2015-01-14 21340 1.178415 6.193 117.4375 1082.645 1.334225 31.823 32.76
2015-01-15 21345 1.163635 6.1883 116.1355 1075.795 1.324195 31.626 32.75
2015-01-18 21340 1.15634 6.2086 117.565 1079.495 1.327145 31.466 32.55
2015-01-19 21355 1.159545 6.2184 117.7435 1079.495 1.333455 31.527 32.61
2015-01-20 21360 1.154565 6.2155 118.6565 1087.495 1.33854 31.682 32.729
2015-01-21 21380 1.16164 6.2092 117.862 1082.595 1.33576 31.52 32.58
2015-01-22 21360 1.13468 6.21195 118.715 1086.095 1.340175 31.436 32.58
2015-01-25 21350 1.11376 6.23395 117.383 1077.845 1.34716 31.26 32.58
2015-01-26 21345 1.124955 6.2544 118.539 1080.445 1.343895 31.313 32.5775
2015-01-27 21345 1.136825 6.2426 117.779 1078.495 1.33945 31.065 32.52
2015-01-28 21345 1.128335 6.2515 117.5865 1086.745 1.35365 31.225 32.575
2015-01-29 21345 1.133475 6.2457 118.25 1100.445 1.35289 31.595 32.7485
2015-02-01 21317 1.130765 6.251 117.193 1102.545 1.3523 31.723 32.75
2015-02-02 21344.5 1.1339 6.2604 117.584 1099.945 1.352015 31.568 32.59
2015-02-03 21350 1.1458 6.2591 117.6615 1092.245 1.34598 31.469 32.6
2015-02-04 21340 1.131685 6.24795 117.2935 1088.295 1.34843 31.47 32.5925
2015-02-05 21284 1.14707 6.25205 117.5385 1087.095 1.344605 31.49 32.625
2015-02-08 21282 1.1314 6.2456 118.9855 1098.045 1.35343 31.66 32.65
2015-02-09 21313.3 1.13264 6.2489 118.623 1095.595 1.3541 31.563 32.6
2015-02-10 21335 1.13186 6.24015 119.367 1099.345 1.354965 31.578 32.62
2015-02-11 21360 1.1311 6.2399 120.2055 1107.045 1.36008 31.587 32.646
2015-02-12 21340 1.14039 6.2439 118.895 1102.495 1.35554 31.274 32.6325
2015-02-15 21330 1.13976 6.23935 118.5875 1098.195 1.354955 31.345 32.59
2015-02-16 21330 1.13323 6.2511 118.4925 1101.895 1.357415 31.452 32.6135
2015-02-17 21330 1.14041 6.2589 119.2185 1108.795 1.35623 31.603 32.59
2015-02-18 21330 1.13997 6.2521 118.695 1108.595 1.35708 31.647 32.5645
2015-02-19 21330 1.13659 6.2556 118.99 1111.695 1.358815 31.799 32.585
2015-02-22 21330 1.138045 6.25495 119.081 1110.695 1.3604 31.737 32.56
2015-02-23 21330 1.13329 6.25695 118.917 1108.645 1.359665 31.748 32.57
2015-02-24 21340 1.133935 6.2474 118.9015 1113.695 1.357645 31.674 32.55
2015-02-25 21365 1.136395 6.25825 118.8275 1100.495 1.35376 31.43 32.5015
2015-02-26 21365 1.120245 6.25785 119.3855 1102.895 1.356715 31.467 32.3985
2015-03-01 21347.5 1.11607 6.26515 119.815 1101.045 1.364675 31.447 32.36
2015-03-02 21347.5 1.11767 6.27365 120.212 1102.645 1.366025 31.454 32.36
2015-03-03 21347.5 1.11825 6.2751 119.6425 1097.345 1.36212 31.328 32.35
2015-03-04 21365 1.10793 6.26735 119.651 1101.245 1.366865 31.454 32.4
2015-03-05 21355 1.103165 6.2671 120.0515 1102.145 1.37092 31.5 32.43
2015-03-08 21350 1.0845 6.2646 120.746 1111.395 1.378685 31.606 32.57
2015-03-09 21355 1.083355 6.261 121.4275 1114.495 1.38109 31.522 32.59
2015-03-10 21360 1.0707 6.262 121.0475 1127.195 1.38887 31.701 32.721
2015-03-11 21355 1.05472 6.2646 121.4235 1131.995 1.38746 31.706 32.8745
2015-03-12 21365 1.0625 6.2598 121.317 1125.2 1.3808 31.601 32.8525
2015-03-15 21390 1.04811 6.2585 121.325 1138.045 1.391725 31.688 32.93
2015-03-16 21480 1.05718 6.2664 121.377 1130.745 1.389445 31.651 32.8995
2015-03-17 21475 1.05957 6.2525 121.285 1129.295 1.3888 31.515 32.92
2015-03-18 21510 1.084805 6.2313 120.035 1111.895 1.37804 31.308 32.73
2015-03-19 21485 1.06689 6.19595 120.761 1121.595 1.38651 31.486 32.74
2015-03-22 21495 1.08252 6.21275 120.022 1113.5 1.37807 31.359 32.57
2015-03-23 21525 1.094785 6.2152 119.7535 1105.145 1.367835 31.282 32.5
2015-03-24 21540 1.09035 6.20885 119.785 1103.595 1.367735 31.234 32.499
2015-03-25 21505 1.096175 6.21225 119.527 1100.545 1.370465 31.269 32.55
2015-03-26 21515 1.08862 6.20975 119.2035 1104.945 1.369765 31.26 32.56
2015-03-29 21535 1.08845 6.21835 119.265 1104.945 1.37021 31.18 32.5855
2015-03-30 21545 1.08285 6.20785 120.0245 1107.495 1.376035 31.275 32.553
2015-03-31 21555 1.073865 6.2027 120.0025 1109.095 1.37325 31.272 32.5445
2015-04-01 21565 1.07702 6.19605 119.585 1100.045 1.363045 31.284 32.473
2015-04-02 21590 1.08701 6.20575 119.698 1092.345 1.35725 31.045 32.497
2015-04-05 21595 1.10004 6.13205 118.865 1079.445 1.348705 30.935 32.1115
2015-04-06 21595 1.0933 6.1693 119.4835 1085.945 1.35655 30.954 32.3055
2015-04-07 21605 1.0823 6.19665 120.2875 1094.295 1.360125 31.05 32.575
2015-04-08 21605 1.0784 6.2047 120.104 1092.155 1.35635 31.099 32.551
2015-04-09 21605 1.06673 6.20415 120.557 1095.195 1.359115 31.218 32.5635
2015-04-13 21605 1.0571 6.21505 120.055 1101.995 1.372255 31.331 32.562
2015-04-14 21600 1.06465 6.2093 119.453 1092.095 1.360415 31.233 32.466
2015-04-15 21610 1.06785 6.2044 119.1485 1095.095 1.356655 31.265 32.451
2015-04-16 21603.5 1.07581 6.1977 119.048 1084.895 1.35118 31.078 32.4
2015-04-19 21590 1.08095 6.19545 118.835 1083.495 1.343 31.049 32.331
2015-04-20 21582.5 1.07506 6.1967 119.2115 1082.495 1.348245 31.09 32.383
2015-04-21 21585 1.07387 6.1977 119.661 1082.895 1.35188 31.099 32.3725
2015-04-22 21586 1.07245 6.1927 119.935 1084.195 1.3477 31.099 32.399
2015-04-23 21590 1.08147 6.19745 119.585 1082.195 1.34235 31.038 32.443
2015-04-26 21595 1.08655 6.19965 118.9285 1076.895 1.33293 30.722 32.594
2015-04-27 21590 1.087575 6.2173 119.14 1069.645 1.32765 30.427 32.619
2015-04-28 21590 1.09673 6.20485 118.825 1064.795 1.3184 30.473 32.6255
2015-04-29 21590 1.11121 6.19845 118.985 1070.245 1.321445 30.445 32.872
2015-04-30 21590 1.12143 6.2042 119.4655 1078.145 1.3242 30.631 33.052
2015-05-03 21590 1.118845 6.2199 120.135 1080.745 1.3304 30.747 33.13
2015-05-04 21630 1.11494 6.2086 120.107 1080.545 1.33205 30.771 33.268
2015-05-05 21645 1.1183 6.20275 119.9415 1081.345 1.33215 30.649 33.318
2015-05-06 21645 1.13395 6.19865 119.425 1080.495 1.32351 30.635 33.2925
2015-05-07 21680 1.1245 6.2089 119.705 1094.245 1.33259 30.798 33.5195
2015-05-10 21680 1.11955 6.2154 119.82 1089.345 1.33062 30.684 33.5905
2015-05-11 21710 1.11455 6.2091 120.126 1098.245 1.337155 30.798 33.758
2015-05-12 21710 1.121955 6.20745 119.8445 1094.045 1.3344 30.744 33.7175
2015-05-13 21740 1.13485 6.20125 119.1815 1093.545 1.32595 30.67 33.5455
2015-05-14 21795 1.14015 6.202 119.206 1090.345 1.319885 30.512 33.4915
2015-05-17 21765 1.144405 6.2068 119.365 1084.345 1.320465 30.425 33.493
2015-05-18 21792.5 1.132435 6.20165 119.916 1090.295 1.32786 30.495 33.4025
2015-05-19 21802.5 1.11446 6.2079 120.645 1095.845 1.3352 30.491 33.522
2015-05-20 21810 1.10985 6.20025 121.2105 1097.245 1.336515 30.472 33.6055
2015-05-21 21812.5 1.111035 6.19685 121.043 1093.445 1.335405 30.42 33.406
2015-05-24 21805 1.099065 6.21185 121.555 1099.345 1.33723 30.423 33.551
2015-05-25 21835 1.09701 6.20195 121.605 1097.245 1.3422 30.498 33.6015
2015-05-26 21825 1.0885 6.20135 122.99 1107.595 1.349005 30.694 33.7385
2015-05-27 21810 1.08976 6.20245 123.74 1109.445 1.351285 30.651 33.8045
2015-05-28 21810 1.0963 6.2052 123.83 1109.395 1.348425 30.641 33.7555
2015-05-31 21815 1.096 6.2197 124.203 1116.445 1.349215 30.853 33.7815
2015-06-01 21817.5 1.09205 6.1998 124.868 1115.845 1.35637 30.911 33.6945
2015-06-02 21817.5 1.114935 6.2001 124.065 1108.695 1.348555 30.793 33.7365
2015-06-03 21817.5 1.126205 6.20045 124.32 1107.645 1.3439 30.803 33.674
2015-06-04 21817.5 1.120745 6.2052 124.39 1113.845 1.348155 30.904 33.7385
2015-06-07 21812.5 1.110165 6.2063 125.6195 1125.645 1.358525 31.054 33.936
2015-06-08 21815 1.12795 6.2059 124.5705 1119.145 1.35385 31.104 33.777
2015-06-09 21805 1.129285 6.20275 124.3545 1121.245 1.35169 31.166 33.7315
2015-06-10 21802.5 1.13105 6.20605 122.89 1110.395 1.3436 30.874 33.6265
2015-06-11 21790 1.12465 6.20805 123.575 1112.245 1.34555 30.95 33.6895
2015-06-14 21800 1.1221 6.23295 123.2885 1117.345 1.34517 30.917 33.7925
2015-06-15 21802.5 1.12755 6.2096 123.4195 1116.645 1.346505 30.913 33.7075
2015-06-16 21802.5 1.124185 6.20855 123.443 1118.945 1.34362 30.895 33.6915
2015-06-17 21802.5 1.136735 6.20965 123.543 1113.745 1.336555 30.877 33.6425
2015-06-18 21810 1.13725 6.2075 122.995 1105.345 1.3348 30.719 33.6285
2015-06-21 21805 1.13625 6.20195 122.75 1102.045 1.33485 30.727 33.6105
2015-06-22 21805 1.134625 6.20965 123.3965 1100.645 1.33593 30.758 33.671
2015-06-23 21807 1.1173 6.20665 123.867 1106.245 1.34057 30.887 33.7525
2015-06-24 21812.5 1.120525 6.20885 123.865 1109.945 1.3434 30.97 33.7835
2015-06-25 21837.5 1.12032 6.21185 123.59 1112.345 1.343205 30.961 33.7745
2015-06-28 21838.5 1.09745 6.315 122.59 1142.445 1.35493 31.003 33.8875
2015-06-29 21817.5 1.121945 6.20805 122.6685 1119.845 1.347125 30.899 33.7605
2015-06-30 21839.5 1.113425 6.2098 122.41 1120.945 1.347735 30.902 33.7895
2015-07-01 21805 1.1033 6.2009 123.317 1124.795 1.35326 30.945 33.838
2015-07-02 21805 1.10865 6.2042 123.06 1122.955 1.34885 30.8555 33.788
2015-07-05 21805 1.09949 6.27275 122.416 1134.345 1.35143 30.89 33.795
2015-07-06 21810 1.1048 6.20915 122.64 1126.145 1.35013 30.922 33.8575
2015-07-07 21810 1.10076 6.21105 122.516 1135.195 1.35452 31.043 33.9695
2015-07-08 21814 1.107 6.21095 120.885 1136.145 1.35125 31.047 33.976
2015-07-09 21814 1.10605 6.20805 121.705 1132.945 1.349945 31.086 33.9455
2015-07-12 21810 1.11288 6.2295 122.513 1135.045 1.3515 31.018 34.0385
2015-07-13 21814 1.09855 6.20785 123.585 1136.145 1.3583 31.051 34.05
2015-07-14 21810 1.10085 6.2093 123.335 1143.345 1.360795 31.036 34.0525
2015-07-15 21814 1.0936 6.21045 123.9185 1146.895 1.366195 31.146 34.213
2015-07-16 21814.5 1.08845 6.2077 124.159 1147.095 1.366345 31.091 34.1795
2015-07-19 21818 1.08301 6.2079 124.145 1150.245 1.369265 31.108 34.2385
2015-07-20 21823.5 1.0834 6.20925 124.304 1156.595 1.371355 31.223 34.457
2015-07-21 21818.5 1.093585 6.20975 123.8665 1148.945 1.3639 31.201 34.418
2015-07-22 21822 1.092425 6.20945 124.08 1157.795 1.3655 31.252 34.721
2015-07-23 21822 1.098615 6.21 123.8875 1162.545 1.369045 31.279 34.7915
2015-07-26 21825 1.09725 6.2124 123.7665 1171.645 1.37218 31.497 34.8935
2015-07-27 21831 1.109 6.2084 123.28 1166.745 1.368935 31.554 34.856
2015-07-28 21820.5 1.1066 6.20845 123.565 1160.535 1.3635 31.516 34.841
2015-07-29 21819.5 1.098125 6.21205 123.9445 1161.945 1.369805 31.492 34.986
2015-07-30 21818 1.09412 6.20875 124.078 1172.895 1.37482 31.594 35.13
2015-08-02 21818 1.09677 6.21905 124.065 1168.645 1.37305 31.68 35.0705
2015-08-03 21818 1.09525 6.21065 123.934 1171.095 1.37785 31.701 35.0635
